2021-04-25 13:33:19.485002 IC 7 THERM 0: 23.62 C
2021-04-25 13:33:19.485002 IC 7 THERM 1: 23.75 C
2021-04-25 13:33:19.485002 IC 7 THERM 2: 23.71 C
2021-04-25 13:33:19.486971 BMS STATE: 1
2021-04-25 13:38:37.539785 ELEC OUTPUT FREQ: 0.0
2021-04-25 13:38:37.539785 DELTA RESOLVER FILT: -124
2021-04-25 13:38:37.541351 PHASE A CURRENT: -0.2 A
2021-04-25 13:38:37.541351 PHASE B CURRENT: 0.0 A
2021-04-25 13:38:37.541351 PHASE C CURRENT: 0.0 A
2021-04-25 13:38:37.541351 DC BUS CURRENT: 0.0 A
2021-04-25 13:38:37.542966 DC BUS VOLTAGE: 12.7 V
2021-04-25 13:38:37.542966 OUTPUT VOLTAGE: 0.0 V
2021-04-25 13:38:37.542966 PHASE AB VOLTAGE: 0.0 V
2021-04-25 13:38:37.542966 PHASE BC VOLTAGE: -0.1 V
2021-04-25 13:38:37.544575 REQUESTED TORQUE: 0.0 Nm
2021-04-25 13:38:37.546008 MCU PEDAL ACCEL 1: 1929
2021-04-25 13:38:37.546008 MCU PEDAL ACCEL 2: 2159
2021-04-25 13:38:37.546008 MCU PEDAL BRAKE: 886
2021-04-25 13:38:37.546008 MCU IMPLAUS ACCEL: 0
2021-04-25 13:38:37.546008 MCU IMPLAUS BRAKE: 1
2021-04-25 13:38:37.546008 MCU BRAKE ACT: 1
2021-04-25 13:38:37.546008 MCU TORQUE MAP MODE: 2
2021-04-25 13:38:37.547461 TCU WHEEL RPM REAR LEFT: 0.0 RPM
2021-04-25 13:38:37.547461 TCU WHEEL RPM REAR RIGHT: 0.0 RPM
2021-04-25 13:38:37.612920 TCU WHEEL RPM FRONT LEFT: 0.0 RPM
2021-04-25 13:38:37.612920 TCU WHEEL RPM FRONT RIGHT: 7.68 RPM
2021-04-25 13:38:37.614632 TCU DISTANCE TRAVELED: 0.0 m
2021-04-25 13:38:37.617524 MOTOR ANGLE: 356.1
2021-04-25 13:38:37.617524 MOTOR SPEED: 0 RPM
2021-04-25 13:38:37.617524 ELEC OUTPUT FREQ: 0.0
2021-04-25 13:38:37.617524 DELTA RESOLVER FILT: -119
2021-04-25 13:38:37.619057 PHASE A CURRENT: -0.2 A
2021-04-25 13:38:37.619057 PHASE B CURRENT: -0.2 A
2021-04-25 13:38:37.619057 PHASE C CURRENT: 0.5 A
2021-04-25 13:38:37.619057 DC BUS CURRENT: 0.0 A
2021-04-25 13:38:37.620573 DC BUS VOLTAGE: 11.8 V
2021-04-25 13:38:37.620573 OUTPUT VOLTAGE: 0.0 V
2021-04-25 13:38:37.620573 PHASE AB VOLTAGE: -0.2 V
2021-04-25 13:38:37.620573 PHASE BC VOLTAGE: -0.4 V
2021-04-25 13:38:37.621988 COMMANDED TORQUE: 0.0 Nm
2021-04-25 13:38:37.621988 TORQUE FEEDBACK: 0.0 Nm
2021-04-25 13:38:37.621988 RMS UPTIME: 332 s
2021-04-25 13:38:37.624701 MOTOR ANGLE: 356.1
2021-04-25 13:38:37.624701 MOTOR SPEED: 0 RPM
2021-04-25 13:38:37.624701 ELEC OUTPUT FREQ: 0.0
2021-04-25 13:38:37.624701 DELTA RESOLVER FILT: -115
2021-04-25 13:38:37.626115 PHASE A CURRENT: -0.2 A
2021-04-25 13:38:37.626115 PHASE B CURRENT: 0.0 A
2021-04-25 13:38:37.626115 PHASE C CURRENT: 0.5 A
2021-04-25 13:38:37.626115 DC BUS CURRENT: 0.0 A
2021-04-25 13:38:37.685659 DC BUS VOLTAGE: 12.0 V
2021-04-25 13:38:37.685659 OUTPUT VOLTAGE: 0.0 V
2021-04-25 13:38:37.685659 PHASE AB VOLTAGE: 0.1 V
2021-04-25 13:38:37.685659 PHASE BC VOLTAGE: 0.0 V
2021-04-25 13:38:37.687333 MOTOR ANGLE: 356.1
2021-04-25 13:38:37.687333 MOTOR SPEED: 0 RPM
2021-04-25 13:38:37.687333 ELEC OUTPUT FREQ: 0.0
2021-04-25 13:38:37.687333 DELTA RESOLVER FILT: -111
2021-04-25 13:38:37.688936 PHASE A CURRENT: 0.2 A
2021-04-25 13:38:37.688936 PHASE B CURRENT: -0.2 A
2021-04-25 13:38:37.688936 PHASE C CURRENT: -0.2 A
2021-04-25 13:38:37.688936 DC BUS CURRENT: 0.0 A
2021-04-25 13:38:37.690463 DC BUS VOLTAGE: 10.9 V
2021-04-25 13:38:37.690463 OUTPUT VOLTAGE: 0.0 V
2021-04-25 13:38:37.690463 PHASE AB VOLTAGE: 0.1 V
2021-04-25 13:38:37.690463 PHASE BC VOLTAGE: -0.6 V
2021-04-25 13:38:37.691982 COMMANDED TORQUE: 0.0 Nm
2021-04-25 13:38:37.691982 TORQUE FEEDBACK: 0.0 Nm
2021-04-25 13:38:37.691982 RMS UPTIME: 332 s
2021-04-25 13:38:37.693506 BMS VOLTAGE AVERAGE: 4.0349 V
2021-04-25 13:38:37.693506 BMS VOLTAGE LOW: 4.0217 V
2021-04-25 13:38:37.693506 BMS VOLTAGE HIGH: 4.0751 V
2021-04-25 13:38:37.693506 BMS VOLTAGE TOTAL: 290.51 V
2021-04-25 13:38:37.695066 BMS STATE: 1
2021-04-25 13:38:37.695066 BMS ERROR FLAGS: 0x00
2021-04-25 13:38:37.695066 BMS CURRENT: 67.15 A
2021-04-25 13:38:37.696608 BMS TOTAL CHARGE: 84368.5119 C
2021-04-25 13:38:37.696608 BMS TOTAL DISCHARGE: 867.3025 C
2021-04-25 13:38:37.698239 REQUESTED TORQUE: 0.0 Nm
2021-04-25 13:38:38.088072 MCU PEDAL ACCEL 1: 1929
2021-04-25 13:38:38.088072 MCU PEDAL ACCEL 2: 2158
2021-04-25 13:38:38.088072 MCU PEDAL BRAKE: 886
2021-04-25 13:38:38.088072 MCU IMPLAUS ACCEL: 0
2021-04-25 13:38:38.088072 MCU IMPLAUS BRAKE: 1
2021-04-25 13:38:38.088072 MCU BRAKE ACT: 1
2021-04-25 13:38:38.088072 MCU TORQUE MAP MODE: 2
2021-04-25 13:38:38.167103 TCU WHEEL RPM REAR LEFT: 0.0 RPM
2021-04-25 13:38:38.167103 TCU WHEEL RPM REAR RIGHT: 0.0 RPM
2021-04-25 13:38:38.168995 TCU WHEEL RPM FRONT LEFT: 0.0 RPM
2021-04-25 13:38:38.168995 TCU WHEEL RPM FRONT RIGHT: 7.68 RPM
2021-04-25 13:38:38.170614 TCU DISTANCE TRAVELED: 0.0 m
2021-04-25 13:38:38.173202 ECU CURRENT: 655.01 A
2021-04-25 13:38:38.173202 COOLING CURRENT: 1.73 A
2021-04-25 13:38:38.175809 MOTOR ANGLE: 356.1
2021-04-25 13:38:38.175809 MOTOR SPEED: 0 RPM
2021-04-25 13:38:38.175809 ELEC OUTPUT FREQ: 0.0
2021-04-25 13:38:38.175809 DELTA RESOLVER FILT: -118
2021-04-25 13:38:38.177334 PHASE A CURRENT: 0.2 A
2021-04-25 13:38:38.177334 PHASE B CURRENT: -0.5 A
2021-04-25 13:38:38.177334 PHASE C CURRENT: 0.0 A
2021-04-25 13:38:38.177334 DC BUS CURRENT: 0.0 A
2021-04-25 13:38:38.178884 DC BUS VOLTAGE: 10.5 V
2021-04-25 13:38:38.178884 OUTPUT VOLTAGE: 0.0 V
2021-04-25 13:38:38.178884 PHASE AB VOLTAGE: -0.2 V
2021-04-25 13:38:38.178884 PHASE BC VOLTAGE: -1.0 V
2021-04-25 13:38:38.180524 COMMANDED TORQUE: 0.0 Nm
2021-04-25 13:38:38.180524 TORQUE FEEDBACK: 0.0 Nm
2021-04-25 13:38:38.180524 RMS UPTIME: 333 s
2021-04-25 13:38:38.182015 REQUESTED TORQUE: 0.0 Nm
2021-04-25 13:38:38.183372 MCU PEDAL ACCEL 1: 1929
2021-04-25 13:38:38.183372 MCU PEDAL ACCEL 2: 2159
2021-04-25 13:38:38.183372 MCU PEDAL BRAKE: 886
2021-04-25 13:38:38.183372 MCU IMPLAUS ACCEL: 0
2021-04-25 13:38:38.183372 MCU IMPLAUS BRAKE: 1
2021-04-25 13:38:38.183372 MCU BRAKE ACT: 1
2021-04-25 13:38:38.183372 MCU TORQUE MAP MODE: 2
2021-04-25 13:38:38.184918 TCU WHEEL RPM REAR LEFT: 0.0 RPM
2021-04-25 13:38:38.184918 TCU WHEEL RPM REAR RIGHT: 0.0 RPM
2021-04-25 13:38:38.186293 TCU WHEEL RPM FRONT LEFT: 0.0 RPM
2021-04-25 13:38:38.186293 TCU WHEEL RPM FRONT RIGHT: 7.68 RPM
2021-04-25 13:38:38.187687 TCU DISTANCE TRAVELED: 0.0 m
2021-04-25 13:38:38.190145 MOTOR ANGLE: 356.2
2021-04-25 13:38:38.190145 MOTOR SPEED: 0 RPM
2021-04-25 13:38:38.190145 ELEC OUTPUT FREQ: 0.0
2021-04-25 13:38:38.190145 DELTA RESOLVER FILT: -117
2021-04-25 13:38:38.191560 PHASE A CURRENT: -0.2 A
2021-04-25 13:38:38.191560 PHASE B CURRENT: 0.2 A
2021-04-25 13:38:38.191560 PHASE C CURRENT: 0.0 A
2021-04-25 13:38:38.191560 DC BUS CURRENT: 0.0 A
2021-04-25 13:38:38.192968 DC BUS VOLTAGE: 9.9 V
2021-04-25 13:38:38.192968 OUTPUT VOLTAGE: 0.0 V
2021-04-25 13:38:38.192968 PHASE AB VOLTAGE: 0.1 V
2021-04-25 13:38:38.192968 PHASE BC VOLTAGE: -0.6 V
2021-04-25 13:38:38.287481 MOTOR ANGLE: 356.1
2021-04-25 13:38:38.287481 MOTOR SPEED: 0 RPM
2021-04-25 13:38:38.287481 ELEC OUTPUT FREQ: 0.0
2021-04-25 13:38:38.287481 DELTA RESOLVER FILT: -109
2021-04-25 13:38:38.355217 PHASE A CURRENT: -0.2 A
2021-04-25 13:38:38.355217 PHASE B CURRENT: -0.2 A
2021-04-25 13:38:38.355217 PHASE C CURRENT: 0.0 A
2021-04-25 13:38:38.355217 DC BUS CURRENT: 0.0 A
2021-04-25 13:38:38.357117 DC BUS VOLTAGE: 9.7 V
2021-04-25 13:38:38.357117 OUTPUT VOLTAGE: 0.0 V
2021-04-25 13:38:38.357117 PHASE AB VOLTAGE: -0.2 V
2021-04-25 13:38:38.357117 PHASE BC VOLTAGE: -0.8 V
2021-04-25 13:38:38.360812 TCU WHEEL RPM REAR LEFT: 0.0 RPM
2021-04-25 13:38:38.360812 TCU WHEEL RPM REAR RIGHT: 0.0 RPM
2021-04-25 13:38:38.362480 TCU WHEEL RPM FRONT LEFT: 0.0 RPM
2021-04-25 13:38:38.362480 TCU WHEEL RPM FRONT RIGHT: 7.68 RPM
2021-04-25 13:38:38.364112 TCU DISTANCE TRAVELED: 0.0 m
2021-04-25 13:38:38.367065 MOTOR ANGLE: 356.1
2021-04-25 13:38:38.367065 MOTOR SPEED: 0 RPM
2021-04-25 13:38:38.367065 ELEC OUTPUT FREQ: 0.0
2021-04-25 13:38:38.367065 DELTA RESOLVER FILT: -95
2021-04-25 13:38:38.368856 PHASE A CURRENT: 0.0 A
2021-04-25 13:38:38.368856 PHASE B CURRENT: 0.0 A
2021-04-25 13:38:38.368856 PHASE C CURRENT: -0.3 A
2021-04-25 13:38:38.368856 DC BUS CURRENT: 0.0 A
2021-04-25 13:38:38.702493 DC BUS VOLTAGE: 9.4 V
2021-04-25 13:38:38.702493 OUTPUT VOLTAGE: 0.0 V
2021-04-25 13:38:38.702493 PHASE AB VOLTAGE: 0.1 V
2021-04-25 13:38:38.702493 PHASE BC VOLTAGE: -0.1 V
2021-04-25 13:38:38.770115 COMMANDED TORQUE: 0.0 Nm
2021-04-25 13:38:38.770115 TORQUE FEEDBACK: 0.0 Nm
2021-04-25 13:38:38.770115 RMS UPTIME: 333 s
2021-04-25 13:38:38.772013 REQUESTED TORQUE: 0.0 Nm
2021-04-25 13:38:38.773778 MCU PEDAL ACCEL 1: 1929
2021-04-25 13:38:38.773778 MCU PEDAL ACCEL 2: 2159
2021-04-25 13:38:38.773778 MCU PEDAL BRAKE: 889
2021-04-25 13:38:38.773778 MCU IMPLAUS ACCEL: 0
2021-04-25 13:38:38.773778 MCU IMPLAUS BRAKE: 0
2021-04-25 13:38:38.773778 MCU BRAKE ACT: 0
2021-04-25 13:38:38.773778 MCU TORQUE MAP MODE: 2
2021-04-25 13:38:38.777063 ECU CURRENT: 654.36 A
2021-04-25 13:38:38.777063 COOLING CURRENT: 652.89 A
2021-04-25 13:38:38.778909 MOTOR ANGLE: 356.1
2021-04-25 13:38:38.778909 MOTOR SPEED: 0 RPM
2021-04-25 13:38:38.778909 ELEC OUTPUT FREQ: 0.0
2021-04-25 13:38:38.778909 DELTA RESOLVER FILT: -88
2021-04-25 13:38:38.781017 PHASE A CURRENT: 0.2 A
2021-04-25 13:38:38.781017 PHASE B CURRENT: 0.0 A
2021-04-25 13:38:38.781017 PHASE C CURRENT: 0.0 A
2021-04-25 13:38:38.781017 DC BUS CURRENT: 0.0 A
2021-04-25 13:38:38.782778 DC BUS VOLTAGE: 7.1 V
2021-04-25 13:38:38.782778 OUTPUT VOLTAGE: 0.0 V
2021-04-25 13:38:38.782778 PHASE AB VOLTAGE: 0.1 V
2021-04-25 13:38:38.782778 PHASE BC VOLTAGE: -0.4 V
2021-04-25 13:38:38.784543 COMMANDED TORQUE: 0.0 Nm
2021-04-25 13:38:38.784543 TORQUE FEEDBACK: 0.0 Nm
2021-04-25 13:38:38.784543 RMS UPTIME: 334 s
2021-04-25 13:38:38.786303 REQUESTED TORQUE: 0.0 Nm
2021-04-25 13:38:38.787988 MCU PEDAL ACCEL 1: 1928
2021-04-25 13:38:38.787988 MCU PEDAL ACCEL 2: 2158
2021-04-25 13:38:38.787988 MCU PEDAL BRAKE: 888
2021-04-25 13:38:38.787988 MCU IMPLAUS ACCEL: 0
2021-04-25 13:38:38.787988 MCU IMPLAUS BRAKE: 1
2021-04-25 13:38:38.787988 MCU BRAKE ACT: 1
2021-04-25 13:38:38.787988 MCU TORQUE MAP MODE: 2
2021-04-25 13:38:38.789827 TCU WHEEL RPM REAR LEFT: 0.0 RPM
2021-04-25 13:38:38.789827 TCU WHEEL RPM REAR RIGHT: 0.0 RPM
2021-04-25 13:38:38.791567 TCU WHEEL RPM FRONT LEFT: 0.0 RPM
2021-04-25 13:38:38.791567 TCU WHEEL RPM FRONT RIGHT: 7.68 RPM
2021-04-25 13:38:38.793297 TCU DISTANCE TRAVELED: 0.0 m
2021-04-25 13:38:38.796290 MOTOR ANGLE: 356.1
2021-04-25 13:38:38.796290 MOTOR SPEED: 0 RPM
2021-04-25 13:38:38.796290 ELEC OUTPUT FREQ: 0.0
2021-04-25 13:38:38.796290 DELTA RESOLVER FILT: -112
2021-04-25 13:38:38.798067 PHASE A CURRENT: 0.0 A
2021-04-25 13:38:38.798067 PHASE B CURRENT: -0.5 A
2021-04-25 13:38:38.798067 PHASE C CURRENT: -0.3 A
2021-04-25 13:38:38.798067 DC BUS CURRENT: 0.0 A
2021-04-25 13:38:38.799919 DC BUS VOLTAGE: 6.6 V
2021-04-25 13:38:38.799919 OUTPUT VOLTAGE: 0.0 V
2021-04-25 13:38:38.799919 PHASE AB VOLTAGE: -0.2 V
2021-04-25 13:38:38.799919 PHASE BC VOLTAGE: -0.6 V
2021-04-25 13:38:38.913504 MOTOR ANGLE: 356.2
2021-04-25 13:38:38.913504 MOTOR SPEED: 0 RPM
2021-04-25 13:38:38.913504 ELEC OUTPUT FREQ: 0.0
2021-04-25 13:38:38.913504 DELTA RESOLVER FILT: -115
2021-04-25 13:38:38.915545 PHASE A CURRENT: 0.3 A
2021-04-25 13:38:38.915545 PHASE B CURRENT: 0.0 A
2021-04-25 13:38:38.915545 PHASE C CURRENT: 0.5 A
2021-04-25 13:38:38.915545 DC BUS CURRENT: 0.0 A
2021-04-25 13:38:38.917499 DC BUS VOLTAGE: 6.6 V
2021-04-25 13:38:38.917499 OUTPUT VOLTAGE: 0.0 V
2021-04-25 13:38:38.917499 PHASE AB VOLTAGE: 0.0 V
2021-04-25 13:38:38.917499 PHASE BC VOLTAGE: -0.6 V
2021-04-25 13:38:38.919527 COMMANDED TORQUE: 0.0 Nm
2021-04-25 13:38:38.919527 TORQUE FEEDBACK: 0.0 Nm
2021-04-25 13:38:38.919527 RMS UPTIME: 334 s
2021-04-25 13:38:38.921431 REQUESTED TORQUE: 0.0 Nm
2021-04-25 13:38:38.923326 MCU PEDAL ACCEL 1: 1928
2021-04-25 13:38:38.923326 MCU PEDAL ACCEL 2: 2159
2021-04-25 13:38:38.923326 MCU PEDAL BRAKE: 887
2021-04-25 13:38:38.923326 MCU IMPLAUS ACCEL: 0
2021-04-25 13:38:38.923326 MCU IMPLAUS BRAKE: 1
2021-04-25 13:38:38.923326 MCU BRAKE ACT: 1
2021-04-25 13:38:38.923326 MCU TORQUE MAP MODE: 2
2021-04-25 13:38:38.924966 TCU WHEEL RPM REAR LEFT: 0.0 RPM
2021-04-25 13:38:38.924966 TCU WHEEL RPM REAR RIGHT: 0.0 RPM
2021-04-25 13:38:38.926393 TCU WHEEL RPM FRONT LEFT: 0.0 RPM
2021-04-25 13:38:38.926393 TCU WHEEL RPM FRONT RIGHT: 7.68 RPM
2021-04-25 13:38:39.214107 TCU DISTANCE TRAVELED: 0.0 m
2021-04-25 13:38:39.295236 MOTOR ANGLE: 356.2
2021-04-25 13:38:39.295236 MOTOR SPEED: 0 RPM
2021-04-25 13:38:39.295236 ELEC OUTPUT FREQ: 0.0
2021-04-25 13:38:39.295236 DELTA RESOLVER FILT: -106
2021-04-25 13:38:39.297144 PHASE A CURRENT: 0.3 A
2021-04-25 13:38:39.297144 PHASE B CURRENT: 0.0 A
2021-04-25 13:38:39.297144 PHASE C CURRENT: 0.2 A
2021-04-25 13:38:39.297144 DC BUS CURRENT: 0.0 A
2021-04-25 13:38:39.298970 DC BUS VOLTAGE: 6.4 V
2021-04-25 13:38:39.298970 OUTPUT VOLTAGE: 0.0 V
2021-04-25 13:38:39.298970 PHASE AB VOLTAGE: 0.1 V
2021-04-25 13:38:39.298970 PHASE BC VOLTAGE: -0.8 V
2021-04-25 13:38:39.301769 ECU CURRENT: 654.48 A
2021-04-25 13:38:39.301769 COOLING CURRENT: 653.92 A
2021-04-25 13:38:39.303259 REQUESTED TORQUE: 0.0 Nm
2021-04-25 13:38:39.304734 MCU PEDAL ACCEL 1: 1928
2021-04-25 13:38:39.304734 MCU PEDAL ACCEL 2: 2159
2021-04-25 13:38:39.304734 MCU PEDAL BRAKE: 886
2021-04-25 13:38:39.304734 MCU IMPLAUS ACCEL: 1
2021-04-25 13:38:39.304734 MCU IMPLAUS BRAKE: 0
2021-04-25 13:38:39.304734 MCU BRAKE ACT: 1
2021-04-25 13:38:39.304734 MCU TORQUE MAP MODE: 2
2021-04-25 13:38:39.306347 TCU WHEEL RPM REAR LEFT: 0.0 RPM
2021-04-25 13:38:39.306347 TCU WHEEL RPM REAR RIGHT: 0.0 RPM
2021-04-25 13:38:39.368590 TCU WHEEL RPM FRONT LEFT: 0.0 RPM
2021-04-25 13:38:39.368590 TCU WHEEL RPM FRONT RIGHT: 7.68 RPM
2021-04-25 13:38:39.370378 TCU DISTANCE TRAVELED: 0.0 m
2021-04-25 13:38:39.373543 MOTOR ANGLE: 356.2
2021-04-25 13:38:39.373543 MOTOR SPEED: 0 RPM
2021-04-25 13:38:39.373543 ELEC OUTPUT FREQ: 0.0
2021-04-25 13:38:39.373543 DELTA RESOLVER FILT: -90
2021-04-25 13:38:39.375218 PHASE A CURRENT: 0.2 A
2021-04-25 13:38:39.375218 PHASE B CURRENT: 0.2 A
2021-04-25 13:38:39.375218 PHASE C CURRENT: 0.0 A
2021-04-25 13:38:39.375218 DC BUS CURRENT: 0.0 A
2021-04-25 13:38:39.376943 DC BUS VOLTAGE: 6.3 V
2021-04-25 13:38:39.376943 OUTPUT VOLTAGE: 0.0 V
2021-04-25 13:38:39.376943 PHASE AB VOLTAGE: 0.1 V
2021-04-25 13:38:39.376943 PHASE BC VOLTAGE: -0.6 V
2021-04-25 13:38:39.378612 COMMANDED TORQUE: 0.0 Nm
2021-04-25 13:38:39.378612 TORQUE FEEDBACK: 0.0 Nm
2021-04-25 13:38:39.378612 RMS UPTIME: 334 s
2021-04-25 13:38:39.381479 MOTOR ANGLE: 356.1
2021-04-25 13:38:39.381479 MOTOR SPEED: 0 RPM
2021-04-25 13:38:39.381479 ELEC OUTPUT FREQ: 0.0
2021-04-25 13:38:39.381479 DELTA RESOLVER FILT: -88
2021-04-25 13:38:39.383142 PHASE A CURRENT: -0.2 A
2021-04-25 13:38:39.383142 PHASE B CURRENT: -0.2 A
2021-04-25 13:38:39.383142 PHASE C CURRENT: 0.0 A
2021-04-25 13:38:39.383142 DC BUS CURRENT: 0.0 A
2021-04-25 13:38:39.443319 DC BUS VOLTAGE: 6.1 V
2021-04-25 13:38:39.443319 OUTPUT VOLTAGE: 0.0 V
2021-04-25 13:38:39.443319 PHASE AB VOLTAGE: 0.1 V
2021-04-25 13:38:39.443319 PHASE BC VOLTAGE: -1.0 V
2021-04-25 13:38:39.445156 TCU DISTANCE TRAVELED: 0.0 m
2021-04-25 13:38:39.448360 MOTOR ANGLE: 356.1
2021-04-25 13:38:39.448360 MOTOR SPEED: 0 RPM
2021-04-25 13:38:39.448360 ELEC OUTPUT FREQ: 0.0
2021-04-25 13:38:39.448360 DELTA RESOLVER FILT: -97
2021-04-25 13:38:39.450044 PHASE A CURRENT: 0.0 A
2021-04-25 13:38:39.450044 PHASE B CURRENT: 0.0 A
2021-04-25 13:38:39.450044 PHASE C CURRENT: 0.5 A
2021-04-25 13:38:39.450044 DC BUS CURRENT: 0.0 A
2021-04-25 13:38:39.451849 DC BUS VOLTAGE: 6.0 V
2021-04-25 13:38:39.451849 OUTPUT VOLTAGE: 0.0 V
2021-04-25 13:38:39.451849 PHASE AB VOLTAGE: -0.2 V
2021-04-25 13:38:39.451849 PHASE BC VOLTAGE: -0.6 V
2021-04-25 13:38:39.453589 COMMANDED TORQUE: 0.0 Nm
2021-04-25 13:38:39.453589 TORQUE FEEDBACK: 0.0 Nm
2021-04-25 13:38:39.453589 RMS UPTIME: 334 s
2021-04-25 13:38:39.455230 REQUESTED TORQUE: 0.0 Nm
2021-04-25 13:38:39.456844 MCU PEDAL ACCEL 1: 1928
2021-04-25 13:38:39.456844 MCU PEDAL ACCEL 2: 2159
2021-04-25 13:38:39.456844 MCU PEDAL BRAKE: 885
2021-04-25 13:38:39.456844 MCU IMPLAUS ACCEL: 0
2021-04-25 13:38:39.456844 MCU IMPLAUS BRAKE: 0
2021-04-25 13:38:39.456844 MCU BRAKE ACT: 1
2021-04-25 13:38:39.456844 MCU TORQUE MAP MODE: 2
2021-04-25 13:38:39.827959 TCU WHEEL RPM REAR LEFT: 0.0 RPM
2021-04-25 13:38:39.827959 TCU WHEEL RPM REAR RIGHT: 0.0 RPM
2021-04-25 13:38:39.909337 TCU WHEEL RPM FRONT LEFT: 0.0 RPM
2021-04-25 13:38:39.909337 TCU WHEEL RPM FRONT RIGHT: 7.68 RPM
2021-04-25 13:38:39.912800 MOTOR ANGLE: 356.1
2021-04-25 13:38:39.912800 MOTOR SPEED: 0 RPM
2021-04-25 13:38:39.912800 ELEC OUTPUT FREQ: 0.0
2021-04-25 13:38:39.912800 DELTA RESOLVER FILT: -88
2021-04-25 13:38:39.914701 PHASE A CURRENT: 0.0 A
2021-04-25 13:38:39.914701 PHASE B CURRENT: 0.2 A
2021-04-25 13:38:39.914701 PHASE C CURRENT: -0.3 A
2021-04-25 13:38:39.914701 DC BUS CURRENT: 0.0 A
2021-04-25 13:38:39.916333 DC BUS VOLTAGE: 5.9 V
2021-04-25 13:38:39.916333 OUTPUT VOLTAGE: 0.0 V
2021-04-25 13:38:39.916333 PHASE AB VOLTAGE: 0.1 V
2021-04-25 13:38:39.916333 PHASE BC VOLTAGE: -0.8 V
2021-04-25 13:38:39.917841 DC BUS VOLTAGE: 5.6 V
2021-04-25 13:38:39.917841 OUTPUT VOLTAGE: 0.0 V
2021-04-25 13:38:39.917841 PHASE AB VOLTAGE: 0.1 V
2021-04-25 13:38:39.917841 PHASE BC VOLTAGE: -0.8 V
2021-04-25 13:38:39.919367 COMMANDED TORQUE: 0.0 Nm
2021-04-25 13:38:39.919367 TORQUE FEEDBACK: 0.0 Nm
2021-04-25 13:38:39.919367 RMS UPTIME: 334 s
2021-04-25 13:38:39.920921 BMS VOLTAGE AVERAGE: 4.0351 V
2021-04-25 13:38:39.920921 BMS VOLTAGE LOW: 4.0218 V
2021-04-25 13:38:39.920921 BMS VOLTAGE HIGH: 4.0752 V
2021-04-25 13:38:39.920921 BMS VOLTAGE TOTAL: 290.52 V
2021-04-25 13:38:39.922476 IC 0 CELL 0: 4.0389 V
2021-04-25 13:38:39.922476 IC 0 CELL 1: 4.0392 V
2021-04-25 13:38:39.922476 IC 0 CELL 2: 4.0363 V
2021-04-25 13:38:39.923995 IC 0 CELL 3: 4.0336 V
2021-04-25 13:38:39.923995 IC 0 CELL 4: 4.0383 V
2021-04-25 13:38:39.923995 IC 0 CELL 5: 4.0349 V
2021-04-25 13:38:39.925482 IC 0 CELL 6: 4.0353 V
2021-04-25 13:38:39.925482 IC 0 CELL 7: 4.0317 V
2021-04-25 13:38:39.925482 IC 0 CELL 8: 4.0389 V
2021-04-25 13:38:39.927016 IC 1 CELL 0: 4.0389 V
2021-04-25 13:38:39.927016 IC 1 CELL 1: 4.0316 V
2021-04-25 13:38:39.927016 IC 1 CELL 2: 4.0382 V
2021-04-25 13:38:39.928528 IC 1 CELL 3: 4.0302 V
2021-04-25 13:38:39.928528 IC 1 CELL 4: 4.0339 V
2021-04-25 13:38:39.928528 IC 1 CELL 5: 4.0288 V
2021-04-25 13:38:39.930082 IC 1 CELL 6: 4.0286 V
2021-04-25 13:38:39.930082 IC 1 CELL 7: 4.027 V
2021-04-25 13:38:39.930082 IC 1 CELL 8: 4.0351 V
2021-04-25 13:38:39.931567 IC 2 CELL 0: 4.0362 V
2021-04-25 13:38:39.931567 IC 2 CELL 1: 4.0323 V
2021-04-25 13:38:39.931567 IC 2 CELL 2: 4.0405 V
2021-04-25 13:38:39.933029 IC 2 CELL 3: 4.0341 V
2021-04-25 13:38:39.933029 IC 2 CELL 4: 4.0356 V
2021-04-25 13:38:39.933029 IC 2 CELL 5: 4.0218 V
2021-04-25 13:38:39.934550 IC 2 CELL 6: 4.0333 V
2021-04-25 13:38:39.934550 IC 2 CELL 7: 4.0347 V
2021-04-25 13:38:39.934550 IC 2 CELL 8: 4.0752 V
2021-04-25 13:38:39.936023 IC 3 CELL 0: 4.0359 V
2021-04-25 13:38:39.936023 IC 3 CELL 1: 4.0388 V
2021-04-25 13:38:39.936023 IC 3 CELL 2: 4.036 V
2021-04-25 13:38:39.937499 IC 3 CELL 3: 4.0343 V
2021-04-25 13:38:39.937499 IC 3 CELL 4: 4.0327 V
2021-04-25 13:38:39.937499 IC 3 CELL 5: 4.0341 V
2021-04-25 13:38:39.938967 IC 3 CELL 6: 4.0335 V
2021-04-25 13:38:39.938967 IC 3 CELL 7: 4.0361 V
2021-04-25 13:38:39.938967 IC 3 CELL 8: 4.0664 V
2021-04-25 13:38:40.046385 IC 4 CELL 0: 4.0409 V
2021-04-25 13:38:40.046385 IC 4 CELL 1: 4.0333 V
2021-04-25 13:38:40.046385 IC 4 CELL 2: 4.0293 V
2021-04-25 13:38:40.131363 IC 4 CELL 3: 4.0352 V
2021-04-25 13:38:40.131363 IC 4 CELL 4: 4.0356 V
2021-04-25 13:38:40.131363 IC 4 CELL 5: 4.0281 V
2021-04-25 13:38:40.132990 IC 4 CELL 6: 4.0301 V
